x,y
-0.747854,-0.159309
0.838499,0.999654
-2.92357,1.4393
-0.928987,2.78697
-1.26107,3.00444
3.36437,1.31787
-0.331534,3.64797
-1.95608,2.86328
1.45881,-1.88592
0.363627,1.73466
-0.305291,-1.5659
-1.19349,1.66041
0.168947,3.31927
-3.49379,-0.454618
-2.64237,-0.999096
1.28172,-1.02053
-2.27698,2.61935
2.68265,-1.169
-1.70724,0.937277
2.78421,1.06754
-1.93267,-2.221
-0.583348,-2.99908
2.32461,1.31344
-0.156333,1.6335
-1.75307,-0.803274
2.72853,-1.33885
-2.7826,-2.3739
2.70257,1.97181
1.54292,-3.12353
2.62423,0.768409
2.50979,-0.526487
-2.67147,2.05252
1.93624,-0.546862
-2.11105,-1.81735
3.23376,1.80814
0.294768,1.74631
1.16892,3.21308
1.48214,2.77186
-2.39844,1.73579
-0.359557,0.596985
-2.39928,-2.94581
0.321569,-1.48691
-0.960019,0.907711
3.44679,-0.233072
-2.81097,-2.00355
-3.29791,1.07224
0.327992,-1.97266
0.0233562,-0.223296
1.25375,-3.1022
0.21895,1.42671
-1.33716,-3.21547
-2.83459,-1.62794
1.1671,1.52435
0.749835,0.980312
-1.17009,1.98025
0.610588,-0.325188
0.307862,-2.22902
-1.75507,-1.9448
-1.33156,1.9914
1.06963,2.62463
-0.530992,-2.10395
0.33964,1.13549
-1.77928,2.11022
-3.54199,0.310262
3.02696,-0.589644
-2.88726,-2.18933
-3.13605,-1.26562
3.58469,-0.427522
-0.301307,2.27466
0.660542,3.41096
2.37899,-0.64157
1.45646,-2.3801
2.75135,-1.79889
1.93969,-2.24866
2.26637,2.04394
1.55283,0.404391
1.35587,-1.10513
-2.54333,-2.96633
-0.708512,-3.784
-3.02226,-0.540533
0.727191,-0.51266
-1.73089,0.328622
1.75243,-1.98546
0.744032,-1.81543
-2.18994,-2.71694
-0.129149,-3.75175
1.26804,-1.81999
2.07661,0.610381
-0.854735,1.13389
-3.11353,0.0291054
3.38732,1.49821
-0.930654,-3.38537
2.48666,-2.47315
-0.906797,-2.23478
-1.44543,2.81497
-2.19876,-3.13996
-0.238853,1.90405
1.25716,0.212127
2.71415,2.35742
-2.54701,0.508505
-2.03799,-0.434513
-2.40846,0.163945
-2.20339,-1.11467
-0.283087,-2.00216
1.26561,-2.25415
1.18969,3.66763
-1.09925,2.34653
-1.53443,1.00937
0.766508,0.0299665
-0.628782,3.3107
-0.10646,-3.2134
-1.57695,-0.00911386
-0.839349,2.75231
3.28323,0.7427
-2.86913,1.92346
1.29232,-3.40036
1.49468,-0.353818
-2.2099,-0.588424
-0.0417045,-2.25379
1.96547,-1.11277
0.28896,-2.59912
1.44778,-1.25525
-0.54489,-1.83296
1.18467,-2.81576
-2.93884,-0.947147
-1.61367,1.9963
-2.03761,-0.163376
-1.87588,0.0843498
-0.875543,-1.47503
-1.83492,-3.09163
-2.66739,2.00128
0.420846,3.01082
-2.27218,0.157658
0.196918,1.85904
-2.66554,2.15639
1.08817,2.32452
-1.3812,0.872902
-0.310935,0.376619
-3.08364,-1.58389
1.07021,-0.920412
-0.766999,3.33131
-0.417317,0.935169
3.46517,-1.25256
1.50823,-2.95847
2.03703,-0.661497
-1.95847,0.810381
-2.69244,0.409453
0.681016,-3.57832
-0.35789,-2.83778
-0.407137,-1.80713
-2.39185,-0.998275
-0.673246,0.467751
-0.806923,1.39723
-2.7708,-1.06841
-2.08949,-3.08124
2.93839,2.02106
0.339184,-3.33042
0.397247,1.24494
2.73019,-0.821265
1.41927,-1.10804
0.538206,0.154382
0.622575,-2.63051
2.9475,-0.418587
-3.16712,0.212533
-1.02757,-3.12847
1.94999,-1.48412
0.522467,-3.06241
-2.86988,-0.176096
-1.59936,-0.50168
2.48891,2.82639
2.7802,0.668588
1.89527,-0.44193
2.3939,2.16054
2.89323,2.28914
-2.71772,1.96529
2.56664,-1.60606
1.97378,1.48038
1.62361,1.91968
0.488422,-3.93716
2.05588,2.18063
0.891495,-3.67738
-2.20594,-2.62514
0.278501,-0.648471
3.73481,-0.742517
-0.479581,-1.71497
-1.36606,-1.31664
-0.124426,2.58576
-1.61681,-1.75912
2.15582,2.64771
1.68391,1.60999
0.2212,0.797983
0.632963,0.657747
0.0240625,1.04084
1.29549,-0.824448
1.03581,-0.0206369
0.661319,2.59628
1.30931,-0.306063
1.30698,-0.913588
1.2045,1.82895
1.25495,2.78264
0.25553,-1.85707
3.44634,0.307711
1.64558,-0.508442
1.58982,1.25035
1.4905,3.55844
1.65941,-2.64312
1.92412,-1.76983
1.16841,-1.50606
1.00595,-1.32774
-2.49411,-0.959185
0.851012,-1.95425
2.56894,-1.878
0.819618,3.56523
2.32223,-1.03826
1.60046,0.241767
0.44959,-1.56403
2.27839,2.57872
0.376899,-2.57812
2.78472,1.3564
1.43646,-3.42043
2.28958,2.85768
-0.230177,-3.77195
0.535557,1.44134
-0.58156,2.03673
1.59726,2.12389
-0.376661,1.34769
0.680983,0.467667
-0.843162,-3.58153
-0.888324,2.56741
-2.40627,0.734098
-2.33083,-2.13525
1.62204,-0.916667
0.456034,-0.433237
-1.08474,-0.334128
1.7606,0.0444488
-0.996032,2.14557
3.1918,1.99893
1.42653,2.61525
2.06509,3.24813
-1.03103,0.652721
2.15116,1.81332
2.26378,1.99153
2.47467,0.796947
0.128083,-2.04981
-0.373602,-3.13601
1.70946,3.65302
2.74243,-2.40504
-1.91603,-2.92631
1.2038,-3.46128
-2.46027,0.585721
3.00565,-2.16533
1.64131,2.96147
-2.30046,-3.11575
-0.227673,-0.117394
-2.69819,0.978758
-0.412064,-3.54666
-1.54018,-3.02043
1.42764,3.22032
-2.11873,-1.32141
2.21999,1.94801
3.48701,0.168715
-0.645152,2.66493
1.28658,-2.1579
-1.39499,2.43662
-1.62429,-1.18892
2.27211,1.76144
-0.894204,-0.845789
-2.15337,2.27406
2.82706,-1.3481
-0.663367,1.04497
0.40511,-1.25491
3.3503,0.946416
1.90917,0.0505056
-0.441346,-1.04002
1.0978,-1.47793
-0.915533,-3.53088
-0.799767,3.30289
3.31069,1.7132
-2.25727,-1.59988
0.0226655,1.28943
2.40614,-0.376534
2.58696,-0.574187
-0.743622,1.41299
1.73645,2.72732
-1.86487,2.81882
0.708977,1.62613
0.135744,-1.35541
-0.510086,-2.67132
-2.85902,-0.511818
2.84958,-0.854017
0.391272,-1.34154
-1.8252,2.04055
0.788893,-3.15277
0.930169,-3.14115
-2.63592,-0.798072
-1.23198,2.41928
2.71041,0.169386
1.78903,-1.11422
1.31085,-2.20208
-1.32518,-2.87912
-1.72656,1.86644
3.46369,-0.245412
3.13531,-0.462783
2.08667,-0.415354
2.85567,2.0074
-0.183766,2.75641
2.25135,2.61299
-0.305983,-2.23916
-0.708798,0.108515
-3.46321,0.0712609
0.126253,-3.10037
2.23941,1.8088
2.70134,2.50238
-0.632677,3.28049
2.92823,-0.559797
1.84962,-2.03568
-2.12641,0.735812
1.55292,-1.40364
-0.0400596,0.523606
0.929175,0.976824
-1.88377,-0.203595
-2.19814,-1.18184
0.256241,2.88557
0.00537318,2.74876
0.792479,-2.76631
-1.46769,-0.0449829
-0.673054,1.6765
-1.04458,-3.48385
-0.778868,2.70592
-1.77591,1.18788
1.18392,-2.42994
-2.91726,1.70658
-2.47849,-0.0550699
-0.0767162,-1.33623
-2.2174,-1.42127
-2.43947,0.925729
-1.94785,0.814563
1.3905,-2.90707
3.67657,-0.539561
1.81056,-2.29859
0.723376,-0.296788
3.174,0.239981
-2.85074,1.28128
1.84913,1.51286
2.33057,2.27162
1.33718,-0.424635
-0.159874,1.51426
1.96074,-0.305485
-1.30442,-3.12795
-1.05393,-0.107279
0.985305,0.105495
1.21898,-3.44125
-1.26692,1.15466
-1.71469,-0.335698
-1.68342,1.79945
2.34662,-0.624226
2.82265,1.95182
0.0108883,-1.3841
0.282775,-1.48314
2.42308,-2.24819
-0.761483,1.93502
-3.23078,1.03104
-0.326076,0.742543
0.751994,0.0561505
-1.28873,2.76294
2.55743,-1.49936
0.855242,3.49411
-2.03498,1.59814
2.25996,2.95062
-0.409586,-0.216235
2.22576,0.0990841
0.82611,0.498336
-0.23821,-2.27317
-1.31016,-3.57043
2.53953,-2.04655
0.480712,-3.24374
1.36371,-2.2315
1.67188,-1.65166
-1.23149,1.63679
-0.02867,-1.3724
-1.59862,-3.18905
0.214637,2.75303
1.85877,1.54678
0.585046,-1.26602
-3.20834,-0.260252
0.766976,2.31706
2.8773,-0.931049
2.04898,-1.4757
-1.52979,-2.81983
0.789685,2.79672
-2.51121,-0.286544
1.90183,-0.748929
0.877637,3.19325
1.85986,-2.33268
2.45314,0.969017
-2.61335,0.386772
-0.998704,0.680644
1.82163,0.922173
1.43135,3.5476
1.24991,-1.30014
0.85748,1.1961
-0.707314,-2.74843
-0.0579009,-2.02901
1.8045,-0.044357
1.11648,-0.758691
0.829045,-2.0447
0.414406,-0.697285
-2.97862,-0.163846
-3.12128,-1.04989
3.16947,1.53936
-1.62722,-0.28682
3.18687,0.716455
-1.83765,2.00148
-1.1549,0.579691
-0.535799,1.79354
-1.1077,-1.83075
2.54255,0.382404
1.94246,-0.487131
-2.98167,0.439425
-1.56718,0.781922
-0.28667,-3.82955
-1.59783,-1.78245
2.58535,-0.534663
-0.497834,-3.24242
1.77366,2.34675
2.56209,2.19171
3.80056,-0.422136
-2.2303,0.869798
1.55489,1.87607
0.199626,1.2177
-0.192823,0.240606
0.336846,2.95797
3.42974,-1.32685
-2.25146,2.42806
0.469571,-3.95004
-1.88098,-2.97902
3.08271,2.23671
1.87327,1.64322
-0.85393,1.48403
2.57487,1.90554
-2.57415,1.14344
-1.82105,-0.103301
-2.17414,-0.0852194
-3.28368,0.610368
0.61458,-3.4909
0.0323456,-2.95297
-0.645832,-0.584466
1.74353,-0.182389
0.461538,-1.66664
1.41861,-2.37342
-2.29203,-2.82013
3.17766,0.364072
0.863475,-2.82125
0.728373,2.36168
-0.930938,-2.69378
-0.118152,2.25464
2.52036,1.28744
-2.90284,0.447806
2.96821,2.32089
-1.66748,2.48818
-1.12398,-0.823406
1.15249,-0.369192
3.2235,0.742055
0.118745,3.57644
2.52378,-0.313488
1.49091,-1.11481
0.905227,2.34225
0.672462,1.42415
1.56477,-0.367584
-2.73536,0.232279
-3.43733,-0.11143
3.32505,1.00419
-0.260727,-1.19548
1.45368,3.10578
0.13925,-1.81175
1.74875,1.04284
1.57242,1.59977
0.376299,-0.218322
-1.03597,-1.97955
2.77641,0.134808
0.855057,-1.58614
-2.99354,1.57785
-0.853434,2.96569
0.799758,-1.22003
-2.15629,2.15856
-3.48534,-0.508929
-2.71021,1.88282
-2.04263,-3.13937
-1.35285,0.0567548
0.882351,1.06112
-2.82694,-1.6638
1.51163,-0.0603571
3.04208,1.55555
-0.826048,-2.48108
-3.73803,0.532791
1.91894,2.92894
1.05828,0.943334
2.65544,1.66474
0.828215,1.6221
-1.80268,1.04614
-0.0209313,2.76651
-0.240412,2.98054
3.45157,-0.799908
-0.495407,2.61456
0.313211,-3.8588
2.54501,-0.410445
0.311825,0.990921
3.11154,1.89491
-3.66517,0.436439
0.429059,2.98845
0.592797,0.174193
2.05355,-2.63461
-2.21267,-2.11835
2.42613,2.87977
-0.264192,1.01704
-1.02859,1.56391
-1.08708,-2.44342
-2.94138,-2.2153
0.286103,-2.2258
-1.20251,-0.360671
-2.41245,1.60979
1.82106,-2.55661
0.886931,-0.362206
0.320181,2.45296
-0.948706,2.24686
-1.39114,-3.15507
2.35306,-1.68483
-1.77293,2.6985
-1.56578,2.70607
2.10447,0.855808
1.34541,-1.01553
-3.10772,-0.815335
1.79526,-1.48053
0.918657,0.178012
-1.16503,1.77934
-2.15443,-2.63018
-3.4687,-0.500643
0.147502,2.64169
0.0831532,0.334512
1.40661,1.35306
1.07564,1.27194
1.11544,0.846036
2.87959,0.562312
-0.826195,-2.98208
3.42864,-1.64066
0.894756,2.2074
1.7659,-1.3885
-3.472,-0.0883727
3.32494,-0.672698
-0.763695,-2.75108
2.62726,-2.38613
-1.27575,3.17102
2.23455,2.39294
1.31051,-2.09237
-0.0731694,3.75182
-1.042,0.843636
0.160046,-1.91667
2.21227,2.94908
2.99019,0.847546
3.30291,1.17411
-0.381648,1.16798
-3.58382,0.829072
-0.0937421,-3.99226
-0.381958,-0.634728
0.279215,-0.965498
1.2543,-0.982798
2.39442,-1.15318
-0.411901,0.681844
-0.452578,-3.11974
-0.39431,3.34032
-2.20748,-0.64525
1.42118,-0.83668
-0.966691,-1.98845
1.55377,2.22753
-0.7408,-0.0836479
-1.22014,-0.479049
-1.9705,2.29958
-3.0664,1.22061
-0.0574578,-2.49445
2.5301,-1.15195
-2.98693,0.879533
0.72088,-0.16641
1.02849,-0.69599
1.75289,-1.5292
-2.43308,0.841838
-0.706693,-3.47475
2.90259,-1.00112
1.03775,3.2086
-2.48904,-2.41006
-0.056699,0.0544843
1.07897,-1.57191
0.609379,2.92317
-1.60233,0.112131
1.33625,-1.86555
1.73808,-1.46211
-2.59535,-1.68568
-0.513685,-0.175598
0.74265,-1.28675
-0.0384154,3.24933
0.2262,3.679
3.34779,-1.47191
3.42045,0.162885
-0.157736,-2.95698
-1.17047,-3.25882
-0.796051,-1.12262
0.748871,-0.721177
0.562479,-0.0249848
-1.4336,1.29419
2.98819,2.16801
-3.26177,0.821682
-1.35857,2.99482
1.00838,-3.34752
-1.14976,2.40329
-0.602645,-0.0985959
0.925418,0.811334
-1.04626,-3.34868
-3.27114,-0.39048
3.09185,-1.52534
-0.170966,-1.54274
-0.15915,-0.572289
-1.20165,-0.459887
-1.55085,2.86379
-0.25257,0.464136
-1.53408,1.6402
1.48668,-1.99271
1.82412,-2.06992
-1.9215,1.07876
1.62139,-3.18345
-1.50454,-0.692061
1.75662,-3.18536
-1.26774,-0.973289
-1.97784,-0.719301
-0.28833,1.16834
3.35343,0.750358
0.299297,-3.71946
-1.69475,-3.42077
-3.49482,0.121215
0.949133,-0.538002
-0.754801,0.7453
-2.04679,-2.23487
-0.998558,2.44142
0.956425,-2.83984
2.16486,0.355149
3.31556,-1.02782
-1.26208,0.0493034
3.70456,0.22515
-0.367554,-2.73758
2.98228,-0.454252
-1.41567,0.476382
0.770601,2.08857
1.58919,-1.4861
-2.70199,2.14696
-3.25514,0.58995
-0.610682,-1.41348
-3.11971,-0.0162244
3.31137,-0.938953
-0.454685,2.17023
2.17389,-1.43298
-0.313888,-0.564878
2.27419,-0.018163
1.56571,-0.893907
-1.03319,-2.45382
1.1759,2.92322
-1.39058,-2.53778
2.19299,0.500665
-0.421553,3.38433
1.62088,-1.7354
-1.93093,2.65195
-0.284197,2.00941
-1.87022,2.69193
1.35664,0.920329
0.56098,-3.18472
-2.86464,-1.18453
2.0642,-1.81708
-0.0987449,0.900424
1.62832,-2.6075
2.22536,1.50794
1.70956,2.87691
0.438106,-3.08769
-0.59276,-2.7678
-1.85199,-1.54346
2.18238,2.93287
-0.288026,-3.04675
1.68799,2.85164
-1.88195,2.39782
-3.19597,0.776113
0.418145,-2.19811
-1.09917,0.148655
1.91326,3.43215
1.24313,-0.580994
2.30154,-0.0935061
0.752215,3.44735
2.2908,-2.47255
2.68248,1.32361
0.634715,0.704073
-1.76392,-3.21696
0.0615994,-3.26066
-2.20319,2.65794
-2.96102,1.8135
3.23496,-1.42212
0.292187,-3.08437
-2.98837,-2.05753
-1.05053,1.24575
2.44233,2.42358
-0.0690884,-3.12472
-0.809368,1.47185
-0.410794,3.02995
1.53486,-0.0491917
3.73288,0.279636
-1.64238,1.98795
0.148463,-2.88008
0.560681,1.87103
-3.7869,0.743267
-0.572779,3.09079
-2.78221,0.416436
2.15019,-0.718798
-1.46789,-2.54513
2.7073,-0.630014
-2.49078,1.93144
0.730487,-2.05
2.94848,-1.01887
-1.89908,-1.95165
-1.99889,-3.11778
2.29864,0.950353
0.594801,-3.6103
1.36441,2.88839
1.05654,-1.87048
-1.69697,0.767366
0.37322,1.42201
2.3266,2.34359
3.15258,-1.97289
-1.54012,-1.42119
2.88879,0.519395
-3.02614,-0.624697
1.87897,-1.3925
1.36252,-3.33392
-0.361874,2.20055
-0.505696,2.02875
1.36021,1.02219
3.47435,-1.08135
-3.51909,1.07272
-1.30478,-3.10951
0.569712,2.07587
-3.22434,0.779837
-2.67658,0.990767
-3.0754,-1.24253
0.206954,0.345663
-1.88154,0.461642
2.8438,-1.2589
0.244535,-3.81386
-1.56937,0.675905
-3.16116,-0.179215
-1.40482,-0.113533
-2.52171,1.64096
0.610936,1.06353
0.751837,-3.56967
-3.46097,0.450773
2.79557,0.646607
1.91011,-2.40102
3.83347,-1.17161
-1.09853,0.07149
3.47047,0.379634
0.549616,2.81216
2.53208,-1.88462
-1.48194,1.52518
-3.01541,-1.20162
0.387855,0.97816
2.93353,-0.975414
-2.81337,1.95854
2.94781,1.23284
-0.217084,-1.87102
3.17384,0.236196
3.61618,0.621207
0.694642,2.68766
1.00261,3.63755
-0.472957,-2.93844
1.99531,0.737382
-3.21639,1.17468
-3.60575,0.968418
-2.43789,1.63363
-1.02608,-2.14872
0.558831,0.289256
-0.777427,-0.414557
0.537448,-0.35554
-1.03932,2.03942
-1.01859,1.72983
1.17732,3.50018
-1.06167,1.82016
-1.68573,0.742749
-2.25608,-0.36647
2.91258,2.29233
1.92851,1.15197
2.22867,-0.595797
0.6605,0.402562
-2.51724,0.337292
-3.43177,-0.343891
1.53331,0.0472197
-0.297276,-0.755041
1.93044,-0.429101
-0.394759,-1.6005
1.4624,0.0761832
2.72902,2.17847
-1.17442,-0.169944
-0.0151778,-1.83264
0.165246,-2.97089
2.43704,-1.10253
-0.543275,2.89327
-1.00228,-1.54399
-1.29306,-3.0357
1.93588,-0.796481
0.893065,-0.367295
-3.27216,1.0298
-1.83675,-1.16634
-1.99808,-2.88465
1.74282,-3.12931
0.0155036,-0.28114
3.01882,2.18452
-2.21252,-1.71002
2.29499,-2.80373
2.49366,1.52291
1.8156,-3.0729
1.88756,1.01916
-1.04041,0.256436
-2.36831,0.577502
2.91826,-1.2743
0.534438,-0.695887
0.167686,1.70099
-0.888632,1.03055
3.46616,1.50648
0.056037,0.757029
1.18575,-0.309384
-2.27818,-2.64665
-1.39589,0.893759
0.450358,3.68338
3.56863,-0.364228
0.042468,0.410636
0.869819,3.66573
-0.947508,0.2217
-0.71368,2.58701
-1.11897,0.911714
-1.23648,-0.23386
2.03276,-0.630838
0.783143,2.78535
1.17635,2.81884
-0.0110651,-2.97964
-0.800639,2.66422
-1.29572,-0.86793
0.594453,-0.673287
-0.358881,0.574403
1.93143,-0.588042
1.31797,-0.576824
-0.795816,-3.33197
0.761607,3.22792
-0.777636,-0.576775
-2.23568,1.66143
2.39027,-1.73821
2.42364,0.62128
-0.769308,1.17736
-0.0778963,-3.20701
-1.0811,-0.340052
1.12882,-0.720871
0.329786,-3.93045
2.29162,1.62202
2.15933,-2.97407
1.55977,1.347
1.32746,0.708152
0.349837,3.21104
-0.894206,1.77772
1.80477,-1.51831
-1.17871,2.5265
1.45354,-0.887446
-0.846851,-0.405079
0.662724,-0.497168
-0.779857,-1.06377
-1.90559,-2.86514
2.05746,0.000114849
-3.21837,0.0382207
-2.56,-0.557637
-2.56217,2.13316
-0.627166,-1.2278
1.75688,1.97035
-0.0858087,-1.1472
1.45338,-0.848047
2.38678,2.82527
0.52628,-0.891782
-1.27581,-1.8637
1.01367,-2.576
-1.25736,2.45539
3.0102,0.789623
-2.70052,-2.76364
-0.250098,-0.68226
-1.60648,1.95719
-1.75307,2.82685
2.55868,-2.44863
1.82791,-3.14467
-2.21939,1.1495
1.97997,-0.322403
0.606369,0.245802
-0.497639,-2.01674
-0.774653,3.26679
-2.30602,1.32018
-0.413238,-0.899236
1.38874,-0.537473
-2.07165,2.42825
0.476416,-2.45154
-2.16795,-0.665969
1.34526,-2.28768
1.67,1.31623
1.30399,3.37075
0.839828,1.71262
0.636525,2.16313
-3.45933,1.18215
-3.45176,0.702179
-3.24686,0.668478
1.48462,0.732705
-2.3933,1.3826
-1.77074,2.32372
-2.61716,2.01093
1.87956,2.95511
-3.43105,0.453047
0.0396878,0.157163
2.95261,-0.597542
-0.76896,-2.22044
-1.4533,-0.475458
0.0307768,3.66592
3.12092,0.573927
1.29029,-0.635908
-2.55671,2.3403
-2.32872,-1.60879
3.71753,-0.113164
0.834485,3.13865
0.0146191,0.722868
1.48444,2.10929
0.884646,2.44898
2.07003,-0.149638
0.614369,-3.87854
-2.08577,-2.95008
1.14468,3.15693
-2.74386,0.0991521
0.24327,-3.70379
-1.06285,0.61355
1.31166,2.29647
-0.148648,-0.0741124
-0.940375,-3.65552
1.22175,-0.445755
3.33903,0.575136
2.80846,1.04454
0.327289,-1.65822
3.71458,0.235142
-0.568423,-3.31131
0.235749,-3.14772
0.508964,-3.25575
-0.760027,-0.933744
2.64126,1.31899
-0.0966712,3.54163
1.93163,1.04036
2.78919,1.40805
1.70619,1.97697
0.0373119,-0.534771
0.266925,2.73034
2.04641,-0.170221
-1.57481,-2.74241
2.82026,-2.24154
1.20311,1.45595
1.39141,-1.08401
2.90087,2.14818
3.17881,-0.483538
-2.63171,2.17338
-1.45015,0.831439
-1.36967,-1.3804
-0.958885,0.440139
-1.13205,-1.13484
2.05709,-1.67665
1.41581,-1.19825
0.124015,2.70099
-2.51238,-1.33678
-1.07333,-1.55622
1.73389,2.90415
-2.65498,-2.09466
3.10026,-0.219724
-0.804198,-2.2284
-1.59634,-2.63079
-0.513148,1.07578
2.27985,-1.37972
-0.282946,0.730587
-1.255,2.14743
2.45504,-1.28206
0.789376,-2.84718
-1.13287,1.51194
-2.01057,1.04771
0.392673,-0.213684
-0.860384,-2.27218
1.55963,-0.253125
-1.14507,-2.61862
-2.07415,-1.96741
1.26502,2.08343
0.0382392,2.17618
-2.10447,0.813248
0.180054,-0.0106659
0.0195544,0.277992
1.44073,-2.90481
1.44177,-2.92016
-1.76531,0.227442
2.18838,-2.6782
0.748323,-2.54035
-2.54357,1.25622
-0.855373,-2.21223
0.22604,2.97462
2.88139,-1.49485
-3.09451,0.847146
-2.81183,-0.413363
1.82389,1.43597
-2.4516,-1.67282
-1.03316,0.264423
-0.477816,-1.42173
-1.80175,1.3595
-0.892619,2.42936
1.5167,2.3891
3.01418,-1.0258
-3.7369,0.824582
0.690628,2.16139
-0.421517,1.35061
0.3257,-0.38974
1.07958,0.695938
3.47444,-0.60309
0.235981,-3.24034
1.98893,-1.95962
1.6087,-0.604796
2.01838,-0.902676
-0.0273921,-3.87126
0.0825067,-3.09144
-1.15171,-2.79163
-1.04619,-3.29751
0.929316,0.365277
0.563085,-3.17516
-0.907878,1.19758
-2.43903,-0.310116
-0.76514,-0.023613
-2.99579,0.0713062
1.55455,1.56002
1.4005,1.32897
-0.878221,-0.534493
0.472147,3.37647
1.07352,-1.87216
-0.904144,0.559517
3.78933,-0.722635
-2.13269,0.648925
2.22741,-2.43477
2.24814,-2.77923
1.79944,1.97796
0.888802,-1.56245
-2.42837,-0.0469658
1.07363,2.39928
-3.39718,-0.252405
1.97665,2.87655
2.07214,2.64352
-1.27872,2.86908
3.58804,-0.942707
-1.23978,0.61976
-2.57152,1.98645
-2.03669,-0.330723
-3.57547,1.16892
-1.3041,1.6126
-3.23803,-0.441199
0.202361,1.77365
1.5492,-0.293677
-0.800734,0.447371
-2.39209,-0.477396
-0.277689,1.03896
-1.23033,-1.95791
2.18732,-0.833516
-0.485547,3.05516
1.6503,0.0903688
-1.5991,1.34061
-0.430239,-3.69161
-0.752595,-2.24111
0.83357,1.29715
2.65882,-2.55916
-0.649148,0.991232
-2.03931,-1.762
-2.70807,-0.344869
-0.336308,-2.57358
0.477005,1.87952
0.136353,-3.90851
0.250538,-1.49605
-0.380796,-1.43652
-2.91781,0.186491
0.191979,-1.55255
